jid,site_idx,element,stabilizer_order,invariant_subspace_dim,is_symmetry_enforced_zero,frob_norm,category
JVASP-39003,0,Tm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39003,1,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39019,0,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39019,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39028,6,Sc,16,1,False,0.24331598111646238,numerical_near_zero_unforced
JVASP-39028,7,Sc,16,1,False,0.24331598111646238,numerical_near_zero_unforced
JVASP-39032,3,Dy,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39247,0,Li,1,5,False,0.27312268305653414,numerical_near_zero_unforced
JVASP-39247,1,Li,1,5,False,0.27312268305653414,numerical_near_zero_unforced
JVASP-39253,3,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39254,0,K,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39254,1,Re,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39257,0,Li,12,1,False,0.4911232024655321,numerical_near_zero_unforced
JVASP-39257,1,Li,12,1,False,0.4911232024655321,numerical_near_zero_unforced
JVASP-39259,0,K,16,1,False,0.4972464177849852,numerical_near_zero_unforced
JVASP-39259,1,K,16,1,False,0.4972464177849852,numerical_near_zero_unforced
JVASP-39266,0,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39266,1,U,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39273,2,K,16,1,False,0.38865237252159757,numerical_near_zero_unforced
JVASP-39273,5,K,16,1,False,0.38865237252159757,numerical_near_zero_unforced
JVASP-39274,0,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39279,0,Fe,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39279,1,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39286,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39286,1,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39293,6,Sr,16,1,False,0.31516768023810227,numerical_near_zero_unforced
JVASP-39293,7,Sr,16,1,False,0.31516768023810227,numerical_near_zero_unforced
JVASP-39301,0,Fe,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39301,1,Rh,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39307,0,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39310,2,S,6,1,False,0.1596266477335995,numerical_near_zero_unforced
JVASP-39310,3,S,6,1,False,0.15921683328090658,numerical_near_zero_unforced
JVASP-39311,0,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39311,1,Rh,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39315,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39317,0,Ge,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39317,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39319,0,Li,16,1,False,0.7160675014736158,numerical_near_zero_unforced
JVASP-39319,1,Li,16,1,False,0.7160675014736158,numerical_near_zero_unforced
JVASP-39320,0,Li,16,1,False,0.06776921621700126,numerical_near_zero_unforced
JVASP-39329,3,F,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39340,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39340,1,Ho,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39343,0,K,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39343,1,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39345,0,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,0,Pd,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,1,Pd,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,2,Pd,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,3,Pd,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,4,N,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,5,N,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,6,N,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39346,7,N,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-39353,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39357,3,Ge,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39359,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39359,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39364,3,Hg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39376,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39379,0,Np,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39379,1,Os,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39396,0,K,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39396,1,Ru,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39397,0,K,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39397,1,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39402,0,K,16,1,False,0.0,numerical_near_zero_unforced
JVASP-39402,1,Na,16,1,False,0.013063945294843617,numerical_near_zero_unforced
JVASP-39405,0,K,8,1,False,0.1853447238705938,numerical_near_zero_unforced
JVASP-39405,1,K,8,1,False,0.1853447238705938,numerical_near_zero_unforced
JVASP-39405,2,K,16,1,False,0.5584836613545646,numerical_near_zero_unforced
JVASP-39405,3,K,8,1,False,0.1853447238705938,numerical_near_zero_unforced
JVASP-39405,4,K,8,1,False,0.1853447238705938,numerical_near_zero_unforced
JVASP-39405,5,K,16,1,False,0.5584836613545646,numerical_near_zero_unforced
JVASP-39405,6,Mo,16,1,False,0.06368673331236263,numerical_near_zero_unforced
JVASP-39405,7,Mo,16,1,False,0.06368673331236263,numerical_near_zero_unforced
JVASP-39407,0,Ho,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39407,1,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39424,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39425,0,K,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39425,1,Si,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39429,3,Sm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39431,0,Ni,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39431,1,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39441,6,Mg,12,1,False,0.8965132458586432,numerical_near_zero_unforced
JVASP-39441,7,Mg,12,1,False,0.8961052765533002,numerical_near_zero_unforced
JVASP-39446,0,Ru,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39448,0,Ru,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39448,1,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39449,0,Ru,12,1,False,0.9361135970952813,numerical_near_zero_unforced
JVASP-39449,1,Ru,12,1,False,0.9361135970952813,numerical_near_zero_unforced
JVASP-39455,0,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3945,3,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39463,3,Rh,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39482,3,I,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39531,3,Ag,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39538,0,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39538,1,Ga,16,1,False,0.4139637665303571,numerical_near_zero_unforced
JVASP-39538,2,Ga,16,1,False,0.4139637665303571,numerical_near_zero_unforced
JVASP-39538,3,Ga,16,1,False,0.4139637665303571,numerical_near_zero_unforced
JVASP-39540,0,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39540,1,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39540,2,O,16,1,False,0.6164549186004331,numerical_near_zero_unforced
JVASP-39540,3,O,16,1,False,0.6164549186004331,numerical_near_zero_unforced
JVASP-39540,4,O,16,1,False,0.6164549186004331,numerical_near_zero_unforced
JVASP-39557,0,Zn,16,1,False,0.19350968967987106,numerical_near_zero_unforced
JVASP-39557,1,Zn,16,1,False,0.19350968967987106,numerical_near_zero_unforced
JVASP-39573,6,H,16,1,False,0.15921683328090658,numerical_near_zero_unforced
JVASP-39573,7,H,16,1,False,0.15921683328090658,numerical_near_zero_unforced
JVASP-39579,3,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39635,0,Zr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39639,3,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39641,0,V,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39641,1,Ir,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3966,3,Br,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3966,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3969,3,I,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3969,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39720,0,Yb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39720,1,Ge,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39732,6,Si,1,5,False,0.2542518436511327,numerical_near_zero_unforced
JVASP-39732,7,Si,1,5,False,0.2542518436511327,numerical_near_zero_unforced
JVASP-39732,8,O,1,5,False,0.12167990795525775,numerical_near_zero_unforced
JVASP-39732,9,O,1,5,False,0.12198360545581526,numerical_near_zero_unforced
JVASP-39735,0,Cr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3975,0,Li,4,2,False,0.3771498375977378,numerical_near_zero_unforced
JVASP-3975,1,Li,4,2,False,0.3771498375977378,numerical_near_zero_unforced
JVASP-39770,8,O,1,5,False,0.6303448791468578,numerical_near_zero_unforced
JVASP-39770,9,O,1,5,False,0.6321713902626934,numerical_near_zero_unforced
JVASP-39834,0,Cd,12,1,False,0.9287651299799463,numerical_near_zero_unforced
JVASP-39834,1,Cd,12,1,False,0.9283576896864699,numerical_near_zero_unforced
JVASP-39851,0,Ac,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39851,1,Ti,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39901,0,Cd,16,1,False,0.3878358759406698,numerical_near_zero_unforced
JVASP-39901,1,Cd,16,1,False,0.3878358759406698,numerical_near_zero_unforced
JVASP-39921,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-39937,0,Cd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-3993,2,C,12,1,False,0.6001249869818787,numerical_near_zero_unforced
JVASP-4005,3,Cl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-4005,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40063,3,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40074,0,Ac,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40074,1,Ag,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,0,Ag,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,1,Ag,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,2,Ag,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,3,Ag,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,4,Br,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,5,Br,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,6,Br,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40117,7,Br,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-40167,0,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40167,1,Ni,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40169,0,Ac,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40169,1,Cr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40194,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40194,1,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40271,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40274,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40275,3,Si,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40296,3,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40300,0,Sr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40300,1,Os,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40304,3,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40308,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40398,1,Rb,16,1,False,0.7519933510344357,numerical_near_zero_unforced
JVASP-40476,0,Li,2,3,False,0.0008164965809277261,numerical_near_zero_unforced
JVASP-40476,1,Li,2,3,False,0.0008164965809277261,numerical_near_zero_unforced
JVASP-40476,2,Cu,2,3,False,0.0971836748979306,numerical_near_zero_unforced
JVASP-40476,3,Cu,2,3,False,0.0971836748979306,numerical_near_zero_unforced
JVASP-40476,4,S,2,3,False,0.14599315052426262,numerical_near_zero_unforced
JVASP-40476,5,S,2,3,False,0.14599315052426262,numerical_near_zero_unforced
JVASP-40477,0,Li,4,2,False,0.10042907945411031,numerical_near_zero_unforced
JVASP-40477,1,Li,4,2,False,0.10042907945411031,numerical_near_zero_unforced
JVASP-40477,2,Li,4,2,False,0.3567249173616369,numerical_near_zero_unforced
JVASP-40477,3,Li,4,2,False,0.3567249173616369,numerical_near_zero_unforced
JVASP-40481,0,Li,2,5,False,0.6455385348683687,numerical_near_zero_unforced
JVASP-40483,2,O,6,1,False,0.1347219358530748,numerical_near_zero_unforced
JVASP-40483,3,O,6,1,False,0.1347219358530748,numerical_near_zero_unforced
JVASP-40490,0,Li,1,5,False,0.4822723988231824,numerical_near_zero_unforced
JVASP-4050,0,Ca,12,1,False,0.349053004570939,numerical_near_zero_unforced
JVASP-4050,1,Mg,6,1,False,0.3540084744748351,numerical_near_zero_unforced
JVASP-4050,2,Mg,6,1,False,0.3540084744748351,numerical_near_zero_unforced
JVASP-40537,0,Ta,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-4053,1,Mg,6,1,False,0.9675577502144252,numerical_near_zero_unforced
JVASP-4053,2,Mg,6,1,False,0.9675577502144252,numerical_near_zero_unforced
JVASP-4062,3,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40734,0,Li,8,1,False,0.8380441515815261,numerical_near_zero_unforced
JVASP-40734,1,Li,8,1,False,0.21240998093310023,numerical_near_zero_unforced
JVASP-40865,0,Pm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40870,0,Pm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40871,0,Pm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40881,0,Pm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40907,0,Ca,12,1,False,0.8887568096316713,numerical_near_zero_unforced
JVASP-40907,1,Ca,12,1,False,0.8887568096316713,numerical_near_zero_unforced
JVASP-40946,0,K,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40946,1,Pu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40947,6,Rh,16,1,False,0.9610164757519337,numerical_near_zero_unforced
JVASP-40947,7,Rh,16,1,False,0.9610164757519337,numerical_near_zero_unforced
JVASP-40954,0,Hg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-4095,3,K,6,1,False,0.5437959176014473,numerical_near_zero_unforced
JVASP-4095,4,K,6,1,False,0.5437959176014473,numerical_near_zero_unforced
JVASP-40970,3,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40996,0,Ac,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-40996,1,Fe,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41005,0,Ac,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41005,1,Cu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41046,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41248,0,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41248,1,Fe,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41319,0,Na,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41319,1,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41341,0,Cd,12,1,False,0.08695976080923865,numerical_near_zero_unforced
JVASP-41341,1,Cd,12,1,False,0.08656019100410227,numerical_near_zero_unforced
JVASP-41343,0,Mg,16,1,False,0.8622203894596786,numerical_near_zero_unforced
JVASP-41404,0,Yb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41404,1,Ti,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41478,0,U,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41478,1,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41478,2,O,16,1,False,0.6221703946669273,numerical_near_zero_unforced
JVASP-41478,3,O,16,1,False,0.6221703946669273,numerical_near_zero_unforced
JVASP-41478,4,O,16,1,False,0.6221703946669273,numerical_near_zero_unforced
JVASP-41548,0,Zn,16,1,False,0.5340093632137923,numerical_near_zero_unforced
JVASP-41602,1,Na,16,1,False,0.521741315212817,numerical_near_zero_unforced
JVASP-41681,0,Li,4,2,False,0.23357653991786076,numerical_near_zero_unforced
JVASP-41681,1,Li,6,1,False,0.12002499739637573,numerical_near_zero_unforced
JVASP-41681,2,Li,4,2,False,0.2333366666428575,numerical_near_zero_unforced
JVASP-41681,3,Li,6,1,False,0.12002499739637573,numerical_near_zero_unforced
JVASP-41681,4,Li,4,2,False,0.2333366666428575,numerical_near_zero_unforced
JVASP-41681,5,Mg,12,1,False,0.6605472478685129,numerical_near_zero_unforced
JVASP-41704,2,H,8,1,False,0.9324390954194631,numerical_near_zero_unforced
JVASP-41704,3,H,8,1,False,0.9324390954194631,numerical_near_zero_unforced
JVASP-41704,5,H,8,1,False,0.9324390954194631,numerical_near_zero_unforced
JVASP-41704,6,H,8,1,False,0.9324390954194631,numerical_near_zero_unforced
JVASP-41734,0,Ta,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41734,1,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41774,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41779,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41782,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41820,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-41943,0,Li,16,1,False,0.0024494897427831783,numerical_near_zero_unforced
JVASP-41943,1,Li,16,1,False,0.0024494897427831783,numerical_near_zero_unforced
JVASP-41991,0,Li,16,1,False,0.0032659863237109042,numerical_near_zero_unforced
JVASP-41991,1,Li,16,1,False,0.0032659863237109042,numerical_near_zero_unforced
JVASP-42005,3,Ge,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42062,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42063,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42067,0,Pa,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42067,1,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42088,3,Si,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42089,3,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42090,3,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42094,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42094,1,Tc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42263,2,O,8,1,False,0.0440908153700972,numerical_near_zero_unforced
JVASP-42263,3,O,8,1,False,0.0440908153700972,numerical_near_zero_unforced
JVASP-42353,0,Ba,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42353,1,Os,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-42426,0,Li,2,3,False,0.7189283691717833,numerical_near_zero_unforced
JVASP-42426,1,Li,2,3,False,0.7189283691717833,numerical_near_zero_unforced
JVASP-42435,0,Li,8,1,False,0.737282849386855,numerical_near_zero_unforced
JVASP-42488,0,Li,1,5,False,0.6161314794749575,numerical_near_zero_unforced
JVASP-42488,1,Li,1,5,False,0.6161314794749575,numerical_near_zero_unforced
JVASP-42597,0,Li,1,5,False,0.6236713878317651,numerical_near_zero_unforced
JVASP-42666,3,Sb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-42722,0,Li,1,5,False,0.6409139307790608,numerical_near_zero_unforced
JVASP-42722,1,Li,1,5,False,0.6462940507230436,numerical_near_zero_unforced
JVASP-42811,0,Li,2,3,False,0.3837525244216642,numerical_near_zero_unforced
JVASP-42811,3,Li,2,3,False,0.3837525244216642,numerical_near_zero_unforced
JVASP-42833,0,Li,12,1,False,0.7503616905644016,numerical_near_zero_unforced
JVASP-42833,1,Li,12,1,False,0.7503616905644016,numerical_near_zero_unforced
JVASP-42995,0,Li,6,1,False,0.5384799593918669,numerical_near_zero_unforced
JVASP-42995,1,Li,6,1,False,0.5384799593918669,numerical_near_zero_unforced
JVASP-43067,0,Li,6,1,False,0.3441714688930505,numerical_near_zero_unforced
JVASP-43067,1,Li,6,1,False,0.3441714688930505,numerical_near_zero_unforced
JVASP-43079,0,Li,12,1,False,0.4115361466505707,numerical_near_zero_unforced
JVASP-43079,1,Li,12,1,False,0.4115361466505707,numerical_near_zero_unforced
JVASP-43091,0,K,8,1,False,0.7813872279478339,numerical_near_zero_unforced
JVASP-43091,1,K,8,1,False,0.7813872279478339,numerical_near_zero_unforced
JVASP-43091,2,Li,8,1,False,0.7797542347859784,numerical_near_zero_unforced
JVASP-43091,3,Li,8,1,False,0.7797542347859784,numerical_near_zero_unforced
JVASP-43106,0,Li,2,3,False,0.12615070352558483,numerical_near_zero_unforced
JVASP-43114,0,Li,2,3,False,0.8169430824727021,numerical_near_zero_unforced
JVASP-43114,1,Li,2,3,False,0.8169430824727021,numerical_near_zero_unforced
JVASP-43114,2,Li,2,3,False,0.8169430824727021,numerical_near_zero_unforced
JVASP-43114,3,Li,2,3,False,0.8169430824727021,numerical_near_zero_unforced
JVASP-43161,0,Li,2,3,False,0.7381183283638653,numerical_near_zero_unforced
JVASP-43161,1,Li,2,3,False,0.7381183283638653,numerical_near_zero_unforced
JVASP-43161,2,Li,2,3,False,0.7381183283638653,numerical_near_zero_unforced
JVASP-43161,3,Li,2,3,False,0.7381183283638653,numerical_near_zero_unforced
JVASP-43164,0,Li,8,1,False,0.8312171798032089,numerical_near_zero_unforced
JVASP-43211,0,Li,4,3,False,0.7505398057398422,numerical_near_zero_unforced
JVASP-43211,1,Li,4,3,False,0.7505398057398422,numerical_near_zero_unforced
JVASP-43213,0,Li,8,1,False,0.9805804403515299,numerical_near_zero_unforced
JVASP-43386,0,Li,4,3,False,0.845290482615296,numerical_near_zero_unforced
JVASP-43386,1,Li,4,3,False,0.6567708885144042,numerical_near_zero_unforced
JVASP-43435,0,Li,1,5,False,0.7274604227493525,numerical_near_zero_unforced
JVASP-43435,1,Li,1,5,False,0.7274604227493525,numerical_near_zero_unforced
JVASP-43450,0,Li,3,1,False,0.4323355178562131,numerical_near_zero_unforced
JVASP-43450,1,Li,3,1,False,0.4323355178562131,numerical_near_zero_unforced
JVASP-43461,0,Li,4,3,False,0.445372503267396,numerical_near_zero_unforced
JVASP-43643,1,Li,8,1,False,0.9541240310707338,numerical_near_zero_unforced
JVASP-43671,1,Li,4,3,False,0.695863492360391,numerical_near_zero_unforced
JVASP-43727,0,Li,4,3,False,0.8403439771902931,numerical_near_zero_unforced
JVASP-43727,1,Li,4,3,False,0.49313486998994505,numerical_near_zero_unforced
JVASP-43727,2,Li,4,3,False,0.8390891887437631,numerical_near_zero_unforced
JVASP-43739,0,Li,4,3,False,0.6004798081534466,numerical_near_zero_unforced
JVASP-43739,1,Li,4,3,False,0.6004798081534466,numerical_near_zero_unforced
JVASP-43740,0,Li,2,3,False,0.9919395142850195,numerical_near_zero_unforced
JVASP-43740,1,Li,2,3,False,0.9919395142850195,numerical_near_zero_unforced
JVASP-43766,0,Li,2,3,False,0.8520144756203774,numerical_near_zero_unforced
JVASP-43766,1,Li,2,3,False,0.8520144756203774,numerical_near_zero_unforced
JVASP-43790,0,Li,1,5,False,0.42108035654334036,numerical_near_zero_unforced
JVASP-43790,1,Li,1,5,False,0.4202499256394937,numerical_near_zero_unforced
JVASP-43832,0,Li,1,5,False,0.7728699761279383,numerical_near_zero_unforced
JVASP-44000,0,Li,3,1,False,0.8205802824830731,numerical_near_zero_unforced
JVASP-44000,1,Li,3,1,False,0.8205802824830731,numerical_near_zero_unforced
JVASP-44042,2,Fe,3,1,False,0.10900458705944442,numerical_near_zero_unforced
JVASP-44042,3,Fe,3,1,False,0.10900458705944442,numerical_near_zero_unforced
JVASP-44065,1,B,4,1,False,0.5576671647736369,numerical_near_zero_unforced
JVASP-44256,0,Li,8,1,False,0.005715476066494082,numerical_near_zero_unforced
JVASP-44256,1,Li,8,1,False,0.006831300510639731,numerical_near_zero_unforced
JVASP-44357,1,Li,4,3,False,0.5422084470017043,numerical_near_zero_unforced
JVASP-4438,2,Cr,3,1,False,0.9529596004028712,numerical_near_zero_unforced
JVASP-4438,3,Cr,3,1,False,0.9538375123678037,numerical_near_zero_unforced
JVASP-44643,0,Li,8,1,False,0.7842499601530114,numerical_near_zero_unforced
JVASP-44687,0,Li,4,3,False,0.4111252850409471,numerical_near_zero_unforced
JVASP-44698,1,Li,4,3,False,0.6379843258262698,numerical_near_zero_unforced
JVASP-44707,0,Li,4,3,False,0.7818503693162778,numerical_near_zero_unforced
JVASP-44707,1,Li,4,3,False,0.5552657021642882,numerical_near_zero_unforced
JVASP-44710,0,Li,4,3,False,0.44718676187919515,numerical_near_zero_unforced
JVASP-44710,1,Li,4,3,False,0.4339546827338849,numerical_near_zero_unforced
JVASP-44723,0,Li,1,5,False,0.38615886195537025,numerical_near_zero_unforced
JVASP-44723,1,Li,1,5,False,0.5061086839800322,numerical_near_zero_unforced
JVASP-44723,2,Li,1,5,False,0.38509219675293344,numerical_near_zero_unforced
JVASP-44736,0,Li,8,1,False,0.5868202450495381,numerical_near_zero_unforced
JVASP-44740,0,Li,1,5,False,0.6834622642594591,numerical_near_zero_unforced
JVASP-44740,1,Li,1,5,False,0.6760946679275025,numerical_near_zero_unforced
JVASP-44740,2,Li,1,5,False,0.49054459532238254,numerical_near_zero_unforced
JVASP-44746,0,Li,4,3,False,0.7850813121369447,numerical_near_zero_unforced
JVASP-44764,0,Li,1,5,False,0.3278200726008095,numerical_near_zero_unforced
JVASP-44784,0,Li,1,5,False,0.5424831794627369,numerical_near_zero_unforced
JVASP-44784,1,Li,1,5,False,0.5424831794627369,numerical_near_zero_unforced
JVASP-44908,0,Li,6,1,False,0.7730269508022773,numerical_near_zero_unforced
JVASP-44986,0,Li,4,1,False,0.7315836703116511,numerical_near_zero_unforced
JVASP-44986,2,B,4,1,False,0.6821832598356544,numerical_near_zero_unforced
JVASP-45790,0,Li,1,5,False,0.03660601043544626,numerical_near_zero_unforced
JVASP-45790,1,Li,1,5,False,0.9283630755259497,numerical_near_zero_unforced
JVASP-45790,2,Li,1,5,False,0.9283630755259497,numerical_near_zero_unforced
JVASP-45790,3,Li,1,5,False,0.03660601043544626,numerical_near_zero_unforced
JVASP-45918,0,Li,6,1,False,0.9337719207600965,numerical_near_zero_unforced
JVASP-45973,0,Li,2,3,False,0.5047870838284197,numerical_near_zero_unforced
JVASP-45973,1,Li,2,3,False,0.5052115068628847,numerical_near_zero_unforced
