jid,site_idx,element,reduced_formula,frobenius_norm,vzz,eta,trace_residual,symmetry_residual
JVASP-28444,3,Te,HfTe3,644.9315936717629,526.04,0.07881910120903352,0.0,0.0
JVASP-28444,2,Te,HfTe3,644.9315936717629,526.04,0.07881910120903352,0.0,0.0
JVASP-84803,3,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-84803,5,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-84803,4,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-84803,7,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-84803,6,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-84803,0,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-84803,1,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-84803,2,Cl,Cl,644.0810629136678,525.003,0.10076323373390249,0.0,0.0
JVASP-4255,9,Br,AsBr3,644.0079394549417,525.672,0.0424827649180478,0.0010000000000331966,0.0
JVASP-4255,11,Br,AsBr3,644.0079394549417,525.672,0.0424827649180478,0.0010000000000331966,0.0
JVASP-4255,8,Br,AsBr3,644.0079394549417,525.672,0.0424827649180478,0.0010000000000331966,0.0
JVASP-4255,10,Br,AsBr3,644.0079394549417,525.672,0.0424827649180478,0.0010000000000331966,0.0
JVASP-84857,2,Cl,Cl,644.0040028183055,524.936,0.10094563908743162,5.684341886080802e-14,0.0
JVASP-84857,0,Cl,Cl,644.0040028183055,524.936,0.10094563908743162,5.684341886080802e-14,0.0
JVASP-84857,1,Cl,Cl,644.0040028183055,524.936,0.10094563908743162,5.684341886080802e-14,0.0
JVASP-84857,3,Cl,Cl,644.0040028183055,524.936,0.10094563908743162,5.684341886080802e-14,0.0
JVASP-1984,3,Hg,BrHg,643.3636774733246,-525.304,3.8073191904298268e-06,0.0,0.0
JVASP-1984,2,Hg,BrHg,643.3636774733246,-525.304,3.8073191904298268e-06,0.0,0.0
JVASP-84976,1,Se,Se,642.967342207985,-516.71,0.31112809893363785,0.0,0.0
JVASP-84976,2,Se,Se,642.96676249321,-516.71,0.3111300342551915,0.0009999999999763531,0.0
JVASP-84976,0,Se,Se,642.96676249321,-516.71,0.3111300342551915,0.0009999999999763531,0.0
JVASP-8699,5,Sb,BaCdSb2,642.782996072547,-519.517,0.24835183449242268,0.0,0.0
JVASP-8699,4,Sb,BaCdSb2,642.7827434460263,-519.517,0.24835183449242268,0.0,0.0
JVASP-8410,1,Ta,BaCuO5Ta,642.1255711050604,524.293,0.0,0.0009999999999763531,0.0
JVASP-8343,1,W,MgN2W2,641.9366857813939,516.674,0.29549387040958125,0.0,0.0
JVASP-8343,2,W,MgN2W2,641.9366857813939,516.674,0.29549387040958125,0.0,0.0
JVASP-5683,7,I,GaI7Te,641.4689744594044,500.577,0.533176714071961,0.0,0.0
JVASP-5683,6,I,GaI7Te,641.4689744594044,500.577,0.533176714071961,0.0,0.0
JVASP-5461,15,I,AlI6Sb,639.2566860197866,521.918,0.01946282749397418,0.000999999999990564,0.0
JVASP-5461,14,I,AlI6Sb,639.2566860197866,521.918,0.01946282749397418,0.000999999999990564,0.0
JVASP-8295,1,W,CaN2W2,639.0423169415309,507.491,0.4138418218254116,0.0,0.0
JVASP-8295,2,W,CaN2W2,639.0423169415309,507.491,0.4138418218254116,0.0,0.0
JVASP-34226,4,Cl,ClO2Rb,638.8177982868041,-501.977,0.48891682288232335,0.0,0.0
JVASP-34226,1,Cl,ClO2Rb,638.8166332156669,-501.976,0.4889138126125552,0.0009999999999763531,0.0
JVASP-79403,1,U,PaU3,638.5158397205194,-521.346,-0.0,0.0,0.0
JVASP-79403,0,U,PaU3,638.5158397205194,-521.346,-0.0,0.0,0.0
JVASP-29341,12,Br,AuBiBr6,636.9831182284189,489.199,0.6252159141780748,0.0,0.0
JVASP-29341,13,Br,AuBiBr6,636.9831182284189,489.199,0.6252159141780748,0.0,0.0
JVASP-4255,13,Br,AsBr3,636.4749870701912,519.158,0.07769888935545632,0.0,0.0
JVASP-4255,15,Br,AsBr3,636.4749870701912,519.158,0.07769888935545632,0.0,0.0
JVASP-4255,14,Br,AsBr3,636.4749870701912,519.158,0.07769888935545632,0.0,0.0
JVASP-4255,12,Br,AsBr3,636.4749870701912,519.158,0.07769888935545632,0.0,0.0
JVASP-4143,7,Bi,BiKO2,635.3287611528381,-473.362,0.7763994574976445,5.684341886080802e-14,0.0
JVASP-4143,6,Bi,BiKO2,635.3287611528381,-473.362,0.7763994574976445,5.684341886080802e-14,0.0
JVASP-36847,3,Au,AuO2Pb,635.1457142860999,-511.046,0.29878132301201854,0.0,0.0
JVASP-29971,3,Cl,AgClO2,634.9321290941261,517.209,0.119,7.993605777301127e-15,0.0
JVASP-14056,11,Se,AuKSe5,634.4644882970205,469.505,0.8076357014302297,7.105427357601002e-15,0.0
JVASP-14056,7,Se,AuKSe5,634.4644882970205,469.505,0.8076357014302297,7.105427357601002e-15,0.0
JVASP-14056,10,Se,AuKSe5,634.4643661246863,469.505,0.8076357014302297,0.0,0.0
JVASP-14056,6,Se,AuKSe5,634.4643661246863,469.505,0.8076357014302297,0.0,0.0
JVASP-14056,4,Se,AuKSe5,634.4641432744643,469.505,0.8076357014302297,0.0010000000000047748,0.0
JVASP-14056,8,Se,AuKSe5,634.4641432744643,469.505,0.8076357014302297,0.0010000000000047748,0.0
JVASP-14056,5,Se,AuKSe5,634.4640143585766,469.505,0.8076357014302297,0.0,0.0
JVASP-14056,9,Se,AuKSe5,634.4640143585766,469.505,0.8076357014302297,0.0,0.0
JVASP-13067,4,Se,BSe3Tl,634.3615232010844,470.622,0.7960996298515581,2.842170943040401e-14,0.0
JVASP-13067,5,Se,BSe3Tl,634.3378005510943,470.619,0.795958089239916,0.0,0.0
JVASP-16812,2,Np,NpZr2,633.8287411454296,517.519,0.0,0.0,0.0
JVASP-4807,2,Np,NpZr2,633.6242087183854,517.352,1.1597519677070556e-05,0.0,0.0
JVASP-12134,13,Te,GeHfTe4,632.798639933747,516.67,0.009661873149205526,2.842170943040401e-14,0.0
JVASP-12134,20,Te,GeHfTe4,632.798639933747,516.67,0.009661873149205526,2.842170943040401e-14,0.0
JVASP-12134,21,Te,GeHfTe4,632.798639933747,516.67,0.009661873149205526,2.842170943040401e-14,0.0
JVASP-12134,12,Te,GeHfTe4,632.798639933747,516.67,0.009661873149205526,2.842170943040401e-14,0.0
JVASP-22549,8,Te,Ga2Te3,632.587459573773,-503.938,0.38922843683151503,0.0,0.0
JVASP-22549,4,Te,Ga2Te3,632.5857645442237,-503.936,0.3892339503429007,0.0,0.0
JVASP-16301,4,Au,AuCaP,632.5807260737557,516.5,0.0,0.0,0.0
JVASP-16301,5,Au,AuCaP,632.5807260737557,516.5,0.0,0.0,0.0
JVASP-82008,0,Hf,Au2HfSc,632.4004388818844,-516.353,0.00026532236667551164,4.263256414560601e-14,0.0
JVASP-63045,0,U,Au2U,631.8540441185766,515.907,3.8766676940021155e-06,0.00100000000009004,0.0
JVASP-30468,4,Br,Br3Se,631.5396929330728,-515.65,0.0,0.0,0.0
JVASP-30468,7,Br,Br3Se,631.5396929330728,-515.65,0.0,0.0,0.0
JVASP-31900,3,Te,I6NbTe4,630.8823531562758,513.425,0.14055606953303798,5.684341886080802e-14,0.0
JVASP-31900,4,Te,I6NbTe4,630.8823531562758,513.425,0.14055606953303798,5.684341886080802e-14,0.0
JVASP-41466,0,U,O2U,630.6817523561309,484.266,0.6262591220527561,0.0009999999999763531,0.0
JVASP-41466,1,U,O2U,630.6817523561309,484.266,0.6262591220527561,0.0009999999999763531,0.0
JVASP-65793,2,Se,BaClSe2,630.4778779473552,-514.065,0.09155651522667362,0.0009999999999763531,0.0
JVASP-65793,1,Se,BaClSe2,630.4778779473552,-514.065,0.09155651522667362,0.0009999999999763531,0.0
JVASP-4912,22,Se,K2Se5,629.8688318753357,-499.152,0.4297408404654294,2.842170943040401e-14,0.0
JVASP-4912,21,Se,K2Se5,629.8688318753357,-499.152,0.4297408404654294,2.842170943040401e-14,0.0
JVASP-4912,23,Se,K2Se5,629.8688318753357,-499.152,0.4297408404654294,2.842170943040401e-14,0.0
JVASP-4912,20,Se,K2Se5,629.8688318753357,-499.152,0.4297408404654294,2.842170943040401e-14,0.0
JVASP-63770,0,U,Au2U,629.4943690121462,513.98,1.1673605976831405e-05,0.0,0.0
JVASP-42084,1,Pa,O2Pa,629.0771902787448,482.838,0.6284571636863711,0.0010000000000331966,0.0
JVASP-42084,0,Pa,O2Pa,629.0771902787448,482.838,0.6284571636863711,0.0010000000000331966,0.0
JVASP-8827,7,Ta,Li3O4Ta,628.9904958638087,-513.568,4.283755997256714e-05,0.0009999999999854483,0.0
JVASP-40429,7,Au,AuK2Sb,627.3939489268286,-512.026,0.05295824821395792,3.552713678800501e-14,0.0
JVASP-40429,6,Au,AuK2Sb,627.3939171039196,-512.026,0.05295824821395792,0.0010000000000367493,0.0
JVASP-81154,7,Ir,IrLiSi2,626.005569804295,495.751,0.4347807669576057,2.842170943040401e-14,0.0
JVASP-81154,6,Ir,IrLiSi2,626.005569804295,495.751,0.4347807669576057,2.842170943040401e-14,0.0
JVASP-36837,2,Au,AuO2Sr,625.0392918545201,-501.447,0.32767770073407554,5.10702591327572e-15,0.0
JVASP-17586,3,Pb,CaPb,624.6272328789387,-510.006,-0.0,0.0,0.0
JVASP-17586,2,Pb,CaPb,624.6272328789387,-510.006,-0.0,0.0,0.0
JVASP-16384,4,Ir,B2CCeIr2,623.65150830091,509.209,5.891490527437462e-06,5.684341886080802e-14,0.0
JVASP-16384,5,Ir,B2CCeIr2,623.65150830091,509.209,5.891490527437462e-06,5.684341886080802e-14,0.0
JVASP-18251,6,Pb,Ni3Pb2S2,623.4318577310595,-509.03,3.929041510286483e-06,0.0,0.0
JVASP-2898,4,Au,AuRbTe,623.3194470205466,-498.777,0.35140152813782516,5.684341886080802e-14,0.0
JVASP-2898,5,Au,AuRbTe,623.3194470205466,-498.777,0.35140152813782516,5.684341886080802e-14,0.0
JVASP-32367,1,Hg,HgNO2,622.8259592197487,-507.032,0.13345903217153954,1.4210854715202004e-14,0.0
JVASP-32367,2,Hg,HgNO2,622.8259592197487,-507.032,0.13345903217153954,1.4210854715202004e-14,0.0
JVASP-32367,0,Hg,HgNO2,622.8259592197487,-507.032,0.13345903217153954,1.4210854715202004e-14,0.0
JVASP-32367,3,Hg,HgNO2,622.8259592197487,-507.032,0.13345903217153954,1.4210854715202004e-14,0.0
JVASP-15009,1,Pb,PbYb,622.8023630205654,-508.516,-0.0,0.0,0.0
JVASP-7804,1,Se,Se,621.9350503340361,-499.499,0.31723186633006273,2.842170943040401e-14,0.0
JVASP-21211,1,Se,Se,621.9347761566321,-499.499,0.3172338683360727,0.0010000000000047748,0.0
JVASP-21211,0,Se,Se,621.9347383978483,-499.499,0.31723186633006273,0.0,0.0
JVASP-21211,2,Se,Se,621.9347383978483,-499.499,0.31723186633006273,0.0,0.0
JVASP-25043,0,Se,Se,621.9346077209403,-499.498,0.317,0.0010000000000047748,0.0
JVASP-25043,1,Se,Se,621.9346077209403,-499.498,0.317,0.0010000000000047748,0.0
JVASP-7804,0,Se,Se,621.9343207204439,-499.498,0.3172345034414552,0.0,0.0
JVASP-7804,2,Se,Se,621.9343207204439,-499.498,0.3172345034414552,0.0,0.0
JVASP-25043,2,Se,Se,621.9343101670786,-499.499,0.317,0.0009999999999763531,0.0
JVASP-67378,3,Pb,Be2CrPb,620.7864329622548,-506.87,-0.0,0.0,0.0
JVASP-76788,5,Hg,HgRuY2,619.7899610351882,-477.51,0.607792506963205,4.263256414560601e-14,0.0
JVASP-76788,4,Hg,HgRuY2,619.7899610351882,-477.51,0.607792506963205,4.263256414560601e-14,0.0
JVASP-2637,6,Au,AsAuNa2,619.7393889934704,-489.245,0.45737820519371686,0.0,0.0
JVASP-2637,7,Au,AsAuNa2,619.7393889934704,-489.245,0.45737820519371686,0.0,0.0
JVASP-36795,2,Au,AuBaO2,618.9883946755383,-493.845,0.37689760957385415,0.0009999999999799059,0.0
JVASP-54443,3,I,ILiO3,617.6437376222639,-504.304,-0.0,0.0,0.0
JVASP-54443,2,I,ILiO3,617.6437376222639,-504.304,-0.0,0.0,0.0
JVASP-12467,2,I,ILiO3,617.6265911940644,-504.29,-0.0,0.0,0.0
JVASP-12467,3,I,ILiO3,617.6265911940644,-504.29,-0.0,0.0,0.0
JVASP-79403,3,Pa,PaU3,617.3122400106773,-504.033,1.983997079565772e-06,0.0009999999999763531,0.0
JVASP-36816,3,Au,AuCdO2,617.0972391884443,-497.446,0.27898304539588215,0.0,0.0
JVASP-856,7,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-856,6,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-856,4,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-856,5,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-856,2,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-856,1,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-856,0,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-856,3,Cl,Cl,617.0313311745199,502.06,0.144,0.0010000000000331966,0.0
JVASP-81962,2,Tl,InSr2Tl,616.8007885922326,-503.615,0.0030400206506954832,7.105427357601002e-15,0.0
JVASP-78311,1,Bi,BiMg,615.0803466068478,-502.211,1.9911949360025465e-06,0.0,0.0
JVASP-4621,0,Hg,HgO3Se,614.9956195746439,-501.314,0.09957431869048136,0.0,0.0
JVASP-4621,3,Hg,HgO3Se,614.9956195746439,-501.314,0.09957431869048136,0.0,0.0
JVASP-4621,2,Hg,HgO3Se,614.9956195746439,-501.314,0.09957431869048136,0.0,0.0
JVASP-4621,1,Hg,HgO3Se,614.9956195746439,-501.314,0.09957431869048136,0.0,0.0
JVASP-39358,2,Bi,Bi3Pa,614.8509990160218,459.746,0.7596825203481924,0.0010000000000118803,0.0
JVASP-39358,4,Bi,Bi3Pa,614.8509990160218,459.746,0.7596825203481924,0.0010000000000118803,0.0
JVASP-39358,7,Bi,Bi3Pa,614.8506925327482,459.746,0.7596825203481924,7.105427357601002e-15,0.0
JVASP-39358,5,Bi,Bi3Pa,614.8506925327482,459.746,0.7596825203481924,7.105427357601002e-15,0.0
JVASP-39358,6,Bi,Bi3Pa,614.8502667918426,459.746,0.7596803452341075,7.105427357601002e-15,0.0
JVASP-39358,3,Bi,Bi3Pa,614.8501769447578,459.746,0.7596825203481922,0.0009999999999976694,0.0
JVASP-13067,3,Se,BSe3Tl,614.6641362850122,451.501,0.8406581602255587,0.000999999999990564,0.0
JVASP-13067,2,Se,BSe3Tl,614.4789959998633,451.366,0.8406525967839846,0.0010000000000047748,0.0
JVASP-78934,0,U,Au2U,614.3491740370455,501.614,3.588416591243602e-05,5.684341886080802e-14,0.0
JVASP-7734,0,U,Au2U,614.2748727703258,501.553,1.9938072347327854e-05,0.0009999999999763531,0.0
JVASP-8411,2,Re,BaCuO5Re,614.1417837869362,501.445,0.0,0.0009999999999763531,0.0
JVASP-31871,2,Te,Br10OTa2Te4,613.8084942585921,-477.207,0.5557839679635881,2.6645352591003757e-15,0.0
JVASP-31871,4,Te,Br10OTa2Te4,613.8084942585921,-477.207,0.5557839679635881,2.6645352591003757e-15,0.0
JVASP-5575,24,Te,INb2Te6,613.8047741098142,475.08,0.5818430580112822,0.0,0.0
JVASP-5575,26,Te,INb2Te6,613.8047741098142,475.08,0.5818430580112822,0.0,0.0
JVASP-5575,25,Te,INb2Te6,613.8047741098142,475.08,0.5818430580112822,0.0,0.0
JVASP-5575,27,Te,INb2Te6,613.8047741098142,475.08,0.5818430580112822,0.0,0.0
JVASP-5590,25,Se,P2Se5,612.1746018874027,-478.47,0.5233974961857587,0.0,0.0
JVASP-5590,27,Se,P2Se5,612.1746018874027,-478.47,0.5233974961857587,0.0,0.0
JVASP-5590,24,Se,P2Se5,612.1746018874027,-478.47,0.5233974961857587,0.0,0.0
JVASP-5590,26,Se,P2Se5,612.1746018874027,-478.47,0.5233974961857587,0.0,0.0
JVASP-67745,2,Pt,BeHfPt,612.0760474385515,499.758,4.001936937496848e-06,0.0,0.0
JVASP-29456,9,Te,O7Te3Tl2,611.8255016236246,-492.225,0.29998679465691497,0.0010000000000118803,0.0
JVASP-29456,6,Te,O7Te3Tl2,611.8255016236246,-492.225,0.29998679465691497,0.0010000000000118803,0.0
JVASP-81370,1,Hf,Hf2MoPt,611.5073578240903,-499.294,5.007069982816874e-05,0.0010000000000047748,0.0
JVASP-81370,2,Hf,Hf2MoPt,611.5073578240903,-499.294,5.007069982816874e-05,0.0010000000000047748,0.0
JVASP-81370,3,Hf,Hf2MoPt,611.5073578240903,-499.294,5.007069982816874e-05,0.0010000000000047748,0.0
JVASP-81370,0,Hf,Hf2MoPt,611.5073578240903,-499.294,5.007069982816874e-05,0.0010000000000047748,0.0
JVASP-37971,4,Au,AuBaP,611.3783511124678,499.188,6.00975985002509e-06,0.0009999999999763531,0.0
JVASP-37971,5,Au,AuBaP,611.3783511124678,499.188,6.00975985002509e-06,0.0009999999999763531,0.0
JVASP-84839,2,Te,Te,611.3345694216875,-490.218,0.33220118396305315,0.0,0.0
JVASP-84839,1,Te,Te,611.3345032754163,-490.218,0.3322032238718285,0.0010000000000047748,0.0
JVASP-84839,0,Te,Te,611.3345032754163,-490.218,0.3322032238718285,0.0010000000000047748,0.0
JVASP-65428,3,Bi,BaBi2Nb,610.3050663528855,-498.312,-0.0,0.0,0.0
JVASP-78432,1,Bi,BiSm,609.9270284361893,498.003,0.0,0.0010000000000331966,0.0
JVASP-31902,3,Se,Cl3NSe2,609.7116883593425,-471.273,0.5895839566450868,7.105427357601002e-15,0.0
JVASP-31902,2,Se,Cl3NSe2,609.7116883593425,-471.273,0.5895839566450868,7.105427357601002e-15,0.0
JVASP-31902,6,Se,Cl3NSe2,609.7116883593425,-471.273,0.5895839566450868,7.105427357601002e-15,0.0
JVASP-31902,4,Se,Cl3NSe2,609.7116883593425,-471.273,0.5895839566450868,7.105427357601002e-15,0.0
JVASP-84887,1,Te,Te,609.1621238241918,-488.483,0.3320524972209883,0.0,0.0
JVASP-84887,2,Te,Te,609.1621238241918,-488.483,0.3320524972209883,0.0,0.0
JVASP-84887,0,Te,Te,609.16172489742,-488.483,0.332054544375137,2.842170943040401e-14,0.0
JVASP-4397,24,Se,P4Se5,608.9851277461544,-482.606,0.42967555314272926,0.0,0.0
JVASP-4397,26,Se,P4Se5,608.9851277461544,-482.606,0.42967555314272926,0.0,0.0
JVASP-4397,27,Se,P4Se5,608.9851277461544,-482.606,0.42967555314272926,0.0,0.0
JVASP-4397,25,Se,P4Se5,608.9851277461544,-482.606,0.42967555314272926,0.0,0.0
JVASP-5596,21,Se,PSe,608.9272862353928,-467.234,0.6300633087489352,0.0,0.0
JVASP-5596,22,Se,PSe,608.9272862353928,-467.234,0.6300633087489352,0.0,0.0
JVASP-5596,23,Se,PSe,608.9272862353928,-467.234,0.6300633087489352,0.0,0.0
JVASP-5596,20,Se,PSe,608.9272862353928,-467.234,0.6300633087489352,0.0,0.0
JVASP-42088,0,Pa,Pa3Si,608.4867284674334,496.827,0.0,0.0009999999999763531,0.0
JVASP-42088,2,Pa,Pa3Si,608.4867284674334,496.827,0.0,0.0009999999999763531,0.0
JVASP-42088,1,Pa,Pa3Si,608.4867284674334,496.827,0.0,0.0009999999999763531,0.0
JVASP-16414,2,Au,AuS2V,608.4185510033368,-496.772,0.0,0.0010000000000331966,0.0
JVASP-16414,3,Au,AuS2V,608.4185510033368,-496.772,0.0,0.0010000000000331966,0.0
JVASP-35028,2,Pa,P2Pa,608.2189175888892,496.609,0.0,0.0009999999999763531,0.0
JVASP-18503,5,U,C2Si2U3,607.6185592606598,496.118,2.4187794032872128e-05,0.0,0.0
JVASP-18503,4,U,C2Si2U3,607.6185592606598,496.118,2.4187794032872128e-05,0.0,0.0
JVASP-5587,5,U,C2Si2U3,607.360649099034,495.907,1.8148564146072007e-05,0.0,0.0
JVASP-5587,4,U,C2Si2U3,607.360649099034,495.907,1.8148564146072007e-05,0.0,0.0
JVASP-5491,21,Se,Se9V2,607.2302817877251,495.675,0.03907399001361778,0.0,0.0
JVASP-5491,20,Se,Se9V2,607.2302817877251,495.675,0.03907399001361778,0.0,0.0
JVASP-2961,2,Au,Au3RbSe2,607.1031774171504,-495.372,0.06273870949508653,0.0,0.0
JVASP-2961,1,Au,Au3RbSe2,607.1031774171504,-495.372,0.06273870949508653,0.0,0.0
JVASP-2961,3,Au,Au3RbSe2,607.102468930081,-495.372,0.0627366908101387,0.0009999999999763531,0.0
JVASP-5518,14,Se,IP3Se4,606.8400529999647,-468.291,0.5987537663546812,0.0010000000000047748,0.0
JVASP-5518,12,Se,IP3Se4,606.8400529999647,-468.291,0.5987537663546812,0.0010000000000047748,0.0
JVASP-5518,15,Se,IP3Se4,606.8400529999647,-468.291,0.5987537663546812,0.0010000000000047748,0.0
JVASP-5518,13,Se,IP3Se4,606.8400529999647,-468.291,0.5987537663546812,0.0010000000000047748,0.0
JVASP-18340,1,Bi,Bi3Sr,606.7484072463643,495.408,0.0,0.0,0.0
JVASP-18340,2,Bi,Bi3Sr,606.7484072463643,495.408,0.0,0.0,0.0
JVASP-18340,3,Bi,Bi3Sr,606.7484072463643,495.408,0.0,0.0,0.0
JVASP-5155,1,U,Ni2SnU2,606.2445186754269,469.946,0.5730232835261923,0.0,0.0
JVASP-5155,0,U,Ni2SnU2,606.2445186754269,469.946,0.5730232835261923,0.0,0.0
JVASP-5155,3,U,Ni2SnU2,606.2445186754269,469.946,0.5730232835261923,0.0,0.0
JVASP-5155,2,U,Ni2SnU2,606.2445186754269,469.946,0.5730232835261923,0.0,0.0
JVASP-39386,0,Os,N2Os,606.2180930176862,-494.975,5.454820950556136e-05,0.0,0.0
JVASP-37578,3,Bi,BiSbU,605.3766929904058,-494.288,-0.0,0.0,0.0
JVASP-37578,2,Bi,BiSbU,605.3766929904058,-494.288,-0.0,0.0,0.0
JVASP-35767,0,Pa,C2Pa,604.6883863726837,-493.726,-0.0,0.0,0.0
JVASP-18453,8,U,Cl5O2U2,604.6667016431448,-493.653,0.025925093132220408,2.842170943040401e-14,0.0
JVASP-18453,7,U,Cl5O2U2,604.6667016431448,-493.653,0.025925093132220408,2.842170943040401e-14,0.0
JVASP-39414,3,F,F3O,604.5703169011856,493.494,0.040640818328085006,0.0,0.0
JVASP-37728,4,Pa,Pa3W,604.1837914856703,-493.314,-0.0,0.0,0.0
JVASP-37728,0,Pa,Pa3W,604.1837914856703,-493.314,-0.0,0.0,0.0
JVASP-37728,1,Pa,Pa3W,604.1837914856703,-493.314,-0.0,0.0,0.0
JVASP-37728,3,Pa,Pa3W,604.1837914856703,-493.314,-0.0,0.0,0.0
JVASP-32735,15,I,I3In,603.8471802550708,-490.899,0.16191314302942147,1.4210854715202004e-14,0.0
JVASP-32735,9,I,I3In,603.8471802550708,-490.899,0.16191314302942147,1.4210854715202004e-14,0.0
JVASP-32735,5,I,I3In,603.8471802550708,-490.899,0.16191314302942147,1.4210854715202004e-14,0.0
JVASP-32735,11,I,I3In,603.8471802550708,-490.899,0.16191314302942147,1.4210854715202004e-14,0.0
JVASP-34327,0,Tl,Ni3S2Tl2,603.2330647030217,492.537,1.2181825933889692e-05,0.0010000000000331966,0.0
JVASP-51471,2,Pb,Pb2Y,603.0178007289668,466.399,0.5859210675837642,0.0,0.0
JVASP-51471,3,Pb,Pb2Y,603.0178007289668,466.399,0.5859210675837642,0.0,0.0
JVASP-3852,5,Bi,BiF5,602.7554345370932,492.148,0.0,1.4210854715202004e-14,0.0
JVASP-32854,13,Br,Br4Si,601.9748022135145,491.429,0.03151014693882532,0.0,0.0
JVASP-32854,6,Br,Br4Si,601.9748022135145,491.429,0.03151014693882532,0.0,0.0
JVASP-32854,9,Br,Br4Si,601.9748022135145,491.429,0.03151014693882532,0.0,0.0
JVASP-32854,19,Br,Br4Si,601.9748022135145,491.429,0.03151014693882532,0.0,0.0
JVASP-213,4,Se,HfSe3,601.3378919908507,490.709,0.05864371755969421,2.842170943040401e-14,0.0
JVASP-213,5,Se,HfSe3,601.3378919908507,490.709,0.05864371755969421,2.842170943040401e-14,0.0
JVASP-4038,2,Sb,KSb2,601.31738081815,-489.349,0.1412202742827716,2.842170943040401e-14,0.0
JVASP-4038,3,Sb,KSb2,601.31738081815,-489.349,0.1412202742827716,2.842170943040401e-14,0.0
JVASP-7808,3,Se,HfSe3,601.1841922880209,490.6,0.05690379127598859,0.0009999999999763531,0.0
JVASP-7808,2,Se,HfSe3,601.1841922880209,490.6,0.05690379127598859,0.0009999999999763531,0.0
JVASP-32854,16,Br,Br4Si,600.9609581828091,490.614,0.028994280636100874,2.842170943040401e-14,0.0
JVASP-32854,5,Br,Br4Si,600.9609581828091,490.614,0.028994280636100874,2.842170943040401e-14,0.0
JVASP-32854,14,Br,Br4Si,600.9609581828091,490.614,0.028994280636100874,2.842170943040401e-14,0.0
JVASP-32854,8,Br,Br4Si,600.9609581828091,490.614,0.028994280636100874,2.842170943040401e-14,0.0
JVASP-12141,28,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,17,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,18,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,19,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,16,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,24,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,26,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,27,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,31,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,14,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,12,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,15,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,23,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,29,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,35,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-12141,30,Se,B2BaSe6,599.8051867531657,448.048,0.7643756918901545,2.842170943040401e-14,0.0
JVASP-35080,1,Ta,N3OTa2,599.7441231658714,-489.689,0.0005656651466543362,5.684341886080802e-14,0.0
JVASP-35080,0,Ta,N3OTa2,599.7441211500118,-489.689,0.0005452440222263434,0.0,0.0
JVASP-39414,4,F,F3O,599.4050809010548,489.212,0.04961243796145642,1.5987211554602254e-14,0.0
JVASP-8706,2,Au,AuO2Y,599.3840163384406,-489.395,6.130017674913566e-06,0.0,0.0
